,identificacion,nombre_cientifico,reino,filo,clase,orden,familia,genero,epiteto_especifico,estado_taxonomico,estado_de_amenaza,coordenadas,location_info,display_name,town,state_district,country,temperature,humidity
10,8531823,Allobates ignotus,Animalia,Chordata,Amphibia,Anura,Aromobatidae,Allobates,ignotus,Válido,EN,"[(9.423463, -73.252538), (10.045632, -73.059642), (10.391593, -73.183101)]","{'place_id': 266436140, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 11891460, 'lat': '9.3636401', 'lon': '-73.6016974', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.3541522899148141, 'addresstype': 'town', 'name': 'Chiriguaná', 'display_name': 'Chiriguaná, Cesar, RAP Caribe, Colombia', 'address': {'town': 'Chiriguaná', 'state': 'Cesar', 'ISO3166-2-lvl4': 'CO-CES', 'region': 'RAP Caribe', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['9.2407945', '9.6101995', '-73.7895365', '-73.2072874']}","Chiriguaná, Cesar, RAP Caribe, Colombia",Chiriguaná,,Colombia,18.73,93.66666666666667
11,2426319,Allobates juanii,Animalia,Chordata,Amphibia,Anura,Aromobatidae,Allobates,juanii,Válido,EN,"[(4.305463, -73.562659), (4.71983, -73.228704), (4.719279, -73.228597), (4.717893, -73.226926), (4.679449, -73.275246), (4.676989, -73.275198), (4.675723, -73.27452), (4.678564, -73.275177), (4.679654, -73.275209), (4.679727, -73.275231), (4.679192, -73.275212), (4.678258, -73.275356), (4.677025, -73.275245), (4.677876, -73.275277), (4.677673, -73.2753), (4.674351, -73.273148), (4.703179, -73.316139), (4.702636, -73.316605), (4.701974, -73.32049), (4.620882, -73.305535), (4.620979, -73.305429), (4.621569, -73.305073), (4.594715, -73.308268), (4.569488, -73.36901), (4.569531, -73.369064), (4.569517, -73.36893), (4.569366, -73.369785), (4.6459, -73.329205), (4.647304, -73.331485), (4.642574, -73.323076), (4.644823, -73.32616), (4.648043, -73.321953), (4.650456, -73.32246), (4.64569, -73.328019), (4.660289, -73.331654), (4.665053, -73.32794), (4.663411, -73.336247), (4.151667, -73.655556), (4.151667, -73.655556), (4.702889, -73.302105), (4.751757, -73.265989), (4.752087, -73.265862), (4.752386, -73.265905), (4.752793, -73.265933), (4.753668, -73.266784), (4.741571, -73.263257), (4.741764, -73.263691), (4.741924, -73.263981), (4.741713, -73.264777), (4.740541, -73.238464), (4.740971, -73.238614), (4.741257, -73.238503), (4.741224, -73.238576), (4.741526, -73.2383), (4.742337, -73.237288), (4.742272, -73.237279), (4.742544, -73.23704), (4.743167, -73.23659), (4.742724, -73.236962), (4.741092, -73.238562), (4.734602, -73.245841), (4.733794, -73.246208), (4.733354, -73.246314), (4.733872, -73.248749), (4.735689, -73.246564), (4.734527, -73.246055), (4.734306, -73.246208), (4.523333, -73.425556), (4.524917, -73.427722), (4.524917, -73.427722), (4.524917, -73.427722), (4.524917, -73.427722), (4.148891, -73.729371), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (5.17282, -72.54706), (4.182334, -73.617537), (7.02, -72.07), (4.80816, -73.47699), (4.80816, -73.47699), (4.80816, -73.47699), (4.80816, -73.47699), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.17191, -73.629), (4.00929, -73.78017), (4.85286, -73.14198), (4.29414, -73.59558), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.07424, -73.4915), (4.510053, -73.349816), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.18656, -73.63697), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.18656, -73.63697), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.15661, -73.65556), (4.18656, -73.63697), (4.18656, -73.63697), (4.18656, -73.63697), (4.14514, -73.62686), (4.14514, -73.62686)]","{'place_id': 268493725, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 11371698, 'lat': '4.2711674', 'lon': '-73.4877694', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.3367490639114201, 'addresstype': 'town', 'name': 'Cumaral', 'display_name': 'Cumaral, Piedemonte, Meta, RAP (Especial) Central, 501021, Colombia', 'address': {'town': 'Cumaral', 'state_district': 'Piedemonte', 'state': 'Meta', 'ISO3166-2-lvl4': 'CO-MET', 'region': 'RAP (Especial) Central', 'postcode': '501021', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.1473009', '4.3736959', '-73.5747049', '-73.0329467']}","Cumaral, Piedemonte, Meta, RAP (Especial) Central, 501021, Colombia",Cumaral,Piedemonte,Colombia,20.235569620253113,94.57594936708861
12,11433514,Hyloxalus picachos,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,picachos,Válido,EN,[],,,,,,,
13,2426290,Allobates ranoides,Animalia,Chordata,Amphibia,Anura,Aromobatidae,Allobates,ranoides,Válido,CR,"[(4.773, -73.038002), (4.773, -73.038002), (4.77, -73.04), (4.77, -73.04), (4.89432, -74.4438), (4.61667, -74.35), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625), (4.1417, -73.625)]","{'place_id': 268423019, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 215188409, 'lat': '4.773088303926432', 'lon': '-73.03845798173961', 'class': 'highway', 'type': 'trunk', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': 'Transversal del Sisga', 'display_name': 'Transversal del Sisga, Sabanalarga, Casanare, RAP Llanos, Colombia', 'address': {'road': 'Transversal del Sisga', 'town': 'Sabanalarga', 'state': 'Casanare', 'ISO3166-2-lvl4': 'CO-CAS', 'region': 'RAP Llanos', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.7708639', '4.7967587', '-73.0581620', '-73.0371088']}","Transversal del Sisga, Sabanalarga, Casanare, RAP Llanos, Colombia",Sabanalarga,,Colombia,21.46181818181818,93.63636363636364
14,5216705,Atelopus angelito,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,angelito,Válido,CR,"[(5.08444, -75.29357)]","{'place_id': 268713993, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31880251, 'lat': '5.08605555', 'lon': '-75.29241071668409', 'class': 'leisure', 'type': 'nature_reserve', 'place_rank': 30, 'importance': 9.99999999995449e-06, 'addresstype': 'leisure', 'name': 'Volcán Cerro Bravo', 'display_name': 'Volcán Cerro Bravo, Padua - Alto de Letras, Herveo, Nevados, Tolima, RAP (Especial) Central, Colombia', 'address': {'leisure': 'Volcán Cerro Bravo', 'road': 'Padua - Alto de Letras', 'municipality': 'Herveo', 'state_district': 'Nevados', 'state': 'Tolima', 'ISO3166-2-lvl4': 'CO-TOL', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.0723882', '5.0996668', '-75.3006402', '-75.2837558']}","Volcán Cerro Bravo, Padua - Alto de Letras, Herveo, Nevados, Tolima, RAP (Especial) Central, Colombia",,Nevados,Colombia,0.46,98.0
15,7785931,Atelopus ardila,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,ardila,Válido,CR,[],,,,,,,
16,5216689,Atelopus arsyecue,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,arsyecue,Válido,CR,"[(10.71689, -73.564406), (10.6383, -73.6383)]","{'place_id': 268119549, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1423507, 'lat': '10.4119057', 'lon': '-73.5909603', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.32955506682079727, 'addresstype': 'town', 'name': 'Pueblo Bello', 'display_name': 'Pueblo Bello, Cesar, RAP Caribe, Colombia', 'address': {'town': 'Pueblo Bello', 'state': 'Cesar', 'ISO3166-2-lvl4': 'CO-CES', 'region': 'RAP Caribe', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['10.3298413', '10.7416966', '-73.7906249', '-73.4378592']}","Pueblo Bello, Cesar, RAP Caribe, Colombia",Pueblo Bello,,Colombia,5.955,88.0
17,5216638,Atelopus carrikeri,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,carrikeri,Válido,EN,"[(10.931444, -73.926965), (10.820416, -73.90848), (10.90192, -73.996801), (10.837055, -73.816325), (10.912778, -73.966244), (10.868971, -73.940017), (10.723391, -74.0196), (10.90546, -73.881531), (10.974649, -73.816584), (10.906929, -73.963184), (10.838738, -73.852584), (10.958395, -73.996869), (10.872857, -74.017976), (10.949134, -73.800599), (10.9114, -73.9191), (10.9075, -73.9263), (10.9075, -73.9263), (10.9075, -73.9263), (10.8236, -73.7222), (10.8236, -73.7222), (10.8236, -73.7222), (10.6383, -73.6383), (10.934, -73.8798), (10.934, -73.8798), (10.934, -73.8798), (10.934, -73.8798), (10.934, -73.8798), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.906, -74.0464), (10.9, -73.85), (10.9, -73.85), (10.9, -73.85), (10.9, -73.85), (10.88993, -73.93839), (10.88993, -73.93839), (10.88, -73.45), (10.88, -73.45), (10.716667, -73.65), (10.933333, -73.616667), (10.933333, -73.616667), (10.933333, -73.616667), (10.933333, -73.616667), (10.933333, -73.616667), (10.933333, -73.616667), (10.933333, -73.616667), (10.933333, -73.616667), (11.23034, -73.68502), (10.6383, -73.6383), (10.9075, -73.9263), (10.9075, -73.9263), (10.9075, -73.9263), (10.566667, -73.616667)]","{'place_id': 267403687, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1314682, 'lat': '11.0062433', 'lon': '-74.241022', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.38375639470894324, 'addresstype': 'town', 'name': 'Ciénaga', 'display_name': 'Ciénaga, Magdalena, RAP Caribe, Colombia', 'address': {'town': 'Ciénaga', 'state': 'Magdalena', 'ISO3166-2-lvl4': 'CO-MAG', 'region': 'RAP Caribe', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['10.6080786', '11.1053516', '-74.2847588', '-73.7695057']}","Ciénaga, Magdalena, RAP Caribe, Colombia",Ciénaga,,Colombia,11.958360655737705,87.39344262295081
18,5216697,Atelopus chocoensis,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,chocoensis,Válido,CR,"[(4.75134, -76.29539), (4.7548, -76.26852)]","{'place_id': 267275614, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1473583, 'lat': '4.7621884', 'lon': '-76.2207611', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.35112554102268, 'addresstype': 'village', 'name': 'El Cairo', 'display_name': 'El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia', 'address': {'village': 'El Cairo', 'state_district': 'Norte', 'state': 'Valle del Cauca', 'ISO3166-2-lvl4': 'CO-VAC', 'region': 'RAP Pacífico', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.6746639', '4.8398553', '-76.3096533', '-76.1325439']}","El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia",,Norte,Colombia,12.774999999999999,99.5
19,5216644,Atelopus ebenoides,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,ebenoides,Válido,CR,"[(5.5, -73.333333), (5.6879, -72.8097), (5.52324, -73.0752), (5.52324, -73.0752), (5.52324, -73.0752), (5.5086, -72.7603), (5.56541, -72.8044), (5.48228, -73.0884), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.66667, -73.0), (5.48228, -73.0884)]","{'place_id': 267418618, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 197657392, 'lat': '5.500029823219184', 'lon': '-73.33331131834456', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': 'Calle 3', 'display_name': 'Calle 3, Soracá, Centro, Boyacá, RAP (Especial) Central, 057117, Colombia', 'address': {'road': 'Calle 3', 'town': 'Soracá', 'county': 'Soracá', 'state_district': 'Centro', 'state': 'Boyacá', 'ISO3166-2-lvl4': 'CO-BOY', 'region': 'RAP (Especial) Central', 'postcode': '057117', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.4998431', '5.5013974', '-73.3356988', '-73.3328543']}","Calle 3, Soracá, Centro, Boyacá, RAP (Especial) Central, 057117, Colombia",Soracá,Centro,Colombia,9.743157894736845,93.94736842105263
20,5216632,Atelopus elegans,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,elegans,Válido,EN,[],,,,,,,
21,5216618,Atelopus eusebianus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,eusebianus,Válido,CR,[],,,,,,,
22,5216685,Atelopus famelicus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,famelicus,Válido,CR,[],,,,,,,
23,5216673,Atelopus farci,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,farci,Válido,CR,"[(4.90477, -74.4294), (4.90477, -74.4294), (4.90477, -74.4294), (4.90477, -74.4294), (4.89432, -74.4438), (4.89432, -74.4438)]","{'place_id': 268794024, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 24266779, 'lat': '4.90563182103308', 'lon': '-74.4281658100339', 'class': 'highway', 'type': 'primary', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': 'Vía Albán - Sasaima', 'display_name': 'Vía Albán - Sasaima, Vda San Bernardo, Albán, Sasaima, Gualivá, RAP (Especial) Central, Colombia', 'address': {'road': 'Vía Albán - Sasaima', 'hamlet': 'Vda San Bernardo', 'town': 'Albán', 'county': 'Sasaima', 'state_district': 'Gualivá', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.9037879', '4.9600724', '-74.4343766', '-74.4205331']}","Vía Albán - Sasaima, Vda San Bernardo, Albán, Sasaima, Gualivá, RAP (Especial) Central, Colombia",Albán,Gualivá,Colombia,16.926666666666666,95.66666666666667
24,8304240,Atelopus gigas,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,gigas,Válido,CR,[],,,,,,,
25,5216611,Atelopus glyphus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,glyphus,Válido,CR,"[(7.840629, -77.624867), (7.876726, -77.6031), (8.157134, -77.628513), (7.810128, -77.885401), (7.865496, -77.680432), (7.868752, -77.654415), (8.184077, -77.798356), (7.998, -77.711), (7.942, -77.703), (7.989, -77.707), (7.707723, -77.629664), (7.974803, -77.69399), (8.159338, -77.742295), (7.901239, -77.693962), (7.931752, -77.662616), (7.624797, -77.701524), (8.059523, -77.799282), (7.706615, -77.67025), (7.655785, -77.781456), (7.774, -77.733), (7.774, -77.733), (7.762, -77.724), (7.77, -77.73), (7.76, -77.72), (7.77, -77.73), (7.601887, -77.615155), (8.05295, -77.7539), (7.998, -77.711), (7.76223, -77.7241), (7.76223, -77.7241), (7.76227, -77.7241), (7.76697, -77.7261), (7.76697, -77.7261), (7.77111, -77.7307), (7.99331, -77.7102), (8.01949, -77.7323), (7.99, -77.71), (8.02, -77.73), (7.77, -77.73), (7.77, -77.73), (7.76, -77.72), (7.76, -77.72), (7.77, -77.73), (7.76, -77.72)]","{'place_id': 268857788, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 11309290, 'lat': '7.7935506', 'lon': '-77.67481674873606', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.18671166781109327, 'addresstype': 'city', 'name': 'Boca de Cupe', 'display_name': 'Boca de Cupe, Distrito Pinogana, Darién, Panamá', 'address': {'city': 'Boca de Cupe', 'county': 'Distrito Pinogana', 'state': 'Darién', 'ISO3166-2-lvl4': 'PA-5', 'country': 'Panamá', 'country_code': 'pa'}, 'boundingbox': ['7.5076451', '8.0802981', '-77.7456769', '-77.4760964']}","Boca de Cupe, Distrito Pinogana, Darién, Panamá",,,Panamá,19.291136363636372,98.0
26,5216664,Atelopus laetissimus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,laetissimus,Válido,EN,"[(10.918577, -73.907789), (11.022723, -74.175589), (11.03131, -74.111127), (11.150973, -74.14097), (10.919936, -74.16942), (10.920641, -74.127331), (10.933942, -74.023434), (10.964684, -74.142695), (10.931096, -74.158303), (10.889891, -74.170282), (10.997053, -74.094505), (10.90638, -74.115577), (10.889858, -74.184426), (10.999728, -74.110285), (10.902012, -74.0681), (10.824506, -74.125123), (10.863866, -74.179535), (10.838039, -74.039564), (10.974269, -74.074921), (10.997316, -74.177022), (10.887171, -74.1789), (10.866189, -74.122601), (10.952078, -74.064237), (10.987033, -74.030559), (10.869083, -74.125984), (10.856526, -74.144994), (10.940161, -74.013171), (10.807349, -74.04699), (10.810174, -74.030839), (10.927274, -74.157553), (10.879935, -74.070422), (10.920326, -74.074109), (10.824344, -74.101557), (10.988972, -73.856029), (11.135436, -74.165511), (11.03262, -74.040635), (11.135286, -74.196425), (11.180597, -74.147154), (11.140297, -74.113051), (11.063267, -74.103786), (11.189181, -74.015979), (11.052728, -74.045401), (11.036237, -74.159039), (11.079585, -74.066482), (10.639701, -73.895651), (10.835575, -73.891649), (11.191146, -73.543905), (11.08309, -74.034486), (11.114307, -74.136776), (11.112267, -74.044519), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (10.923, -73.9455), (10.923, -73.9455), (11.0288, -73.976), (11.0288, -73.976), (11.0288, -73.976), (10.907, -73.9631), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.1124, -74.07), (11.1124, -74.07), (11.0, -73.5), (11.0, -73.5)]","{'place_id': 267403687, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1314682, 'lat': '11.0062433', 'lon': '-74.241022', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.38375639470894324, 'addresstype': 'town', 'name': 'Ciénaga', 'display_name': 'Ciénaga, Magdalena, RAP Caribe, Colombia', 'address': {'town': 'Ciénaga', 'state': 'Magdalena', 'ISO3166-2-lvl4': 'CO-MAG', 'region': 'RAP Caribe', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['10.6080786', '11.1053516', '-74.2847588', '-73.7695057']}","Ciénaga, Magdalena, RAP Caribe, Colombia",Ciénaga,,Colombia,19.09590909090906,85.55681818181819
27,5216655,Atelopus longibrachius,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,longibrachius,Válido,EN,[],,,,,,,
28,5216631,Atelopus lozanoi,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,lozanoi,Válido,EN,"[(4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875)]","{'place_id': 267503151, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 13486963, 'lat': '4.6913082', 'lon': '-73.8845472422532', 'class': 'boundary', 'type': 'postal_code', 'place_rank': 21, 'importance': 0.12000999999999995, 'addresstype': 'postcode', 'name': '251208', 'display_name': '251208, El Manzano, Zona 1 La Calera, La Calera, Guavio, Cundinamarca, RAP (Especial) Central, Colombia', 'address': {'postcode': '251208', 'city': 'El Manzano', 'municipality': 'Zona 1 La Calera', 'county': 'La Calera', 'state_district': 'Guavio', 'region': 'Cundinamarca', 'ISO3166-2-lvl4': 'CO-CUN', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.5901677', '4.7924569', '-73.9662802', '-73.7908745']}","251208, El Manzano, Zona 1 La Calera, La Calera, Guavio, Cundinamarca, RAP (Especial) Central, Colombia",,Guavio,Colombia,8.621578947368418,94.0
29,10746797,Atelopus marinkellei,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,marinkellei,Válido,EN,[],,,,,,,
30,5216668,Atelopus minutulus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,minutulus,Válido,CR,"[(4.17287, -73.816), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816)]","{'place_id': 268029342, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 599079215, 'lat': '4.172773061411661', 'lon': '-73.81601881659805', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Acacías, Piedemonte, Meta, RAP (Especial) Central, Colombia', 'address': {'town': 'Acacías', 'state_district': 'Piedemonte', 'state': 'Meta', 'ISO3166-2-lvl4': 'CO-MET', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.1583631', '4.1898008', '-73.8260758', '-73.8107697']}","Acacías, Piedemonte, Meta, RAP (Especial) Central, Colombia",Acacías,Piedemonte,Colombia,16.970000000000006,96.0
31,5216690,Atelopus mittermeieri,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,mittermeieri,Válido,EN,"[(6.233333, -72.933333), (6.024056, -73.100167), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021308, -73.097318), (6.021308, -73.097318), (6.021308, -73.097318), (6.021308, -73.097318), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.027473, -73.11259), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455)]","{'place_id': 269933820, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 703524201, 'lat': '6.2353352', 'lon': '-72.9206071', 'class': 'place', 'type': 'locality', 'place_rank': 25, 'importance': 0.12500999999999995, 'addresstype': 'locality', 'name': 'El Playon', 'display_name': 'El Playon, Coromoro, Guanentá, Santander, RAP Gran Santander, Colombia', 'address': {'locality': 'El Playon', 'county': 'Coromoro', 'state_district': 'Guanentá', 'state': 'Santander', 'ISO3166-2-lvl4': 'CO-SAN', 'region': 'RAP Gran Santander', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.2253352', '6.2453352', '-72.9306071', '-72.9106071']}","El Playon, Coromoro, Guanentá, Santander, RAP Gran Santander, Colombia",,Guanentá,Colombia,8.875434782608703,96.73913043478261
